,FACILITY ID,FACILITY NAME,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,Location
37893,FA0053917,VONS MARKET #2155,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",550 E BASELINE RD,CLAREMONT,91711,34.121493734699996,-117.7060151038,"(34.1214937347, -117.7060151038)"
37895,FA0221787,VIVA MEAT MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",281 NEWBURGH ST,AZUSA,91702,34.1101928094,-117.9056722992,"(34.1101928094, -117.9056722992)"
37896,FA0143746,VILLAGE LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1848 PUENTE AVE,BALDWIN PARK,91706,34.067497101,-117.9646656643,"(34.067497101, -117.9646656643)"
37901,FA0054430,VONS MARKET #1674,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4033 LAUREL CANYON BLVD,STUDIO CITY,91604,34.144576453,-118.3958435975,"(34.144576453, -118.3958435975)"
37902,FA0054049,VONS MARKET #3517,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",24325 CRENSHAW BLVD,TORRANCE,90503,33.8051469182,-118.330210507,"(33.8051469182, -118.330210507)"
37903,FA0160754,WAL-MART MARKET #5602,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",20226 AVALON BLVD,CARSON,90746,33.8483069968,-118.2636751922,"(33.8483069968, -118.2636751922)"
37905,FA0053925,VONS MARKET #2250,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",16830 S F MISSION BLVD,GRANADA HILLS,91344,34.270929200000005,-118.49861829999999,"(34.2709292, -118.4986183)"
37906,FA0040047,VONS MARKET #2665,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4520 W SUNSET BLVD,LOS ANGELES,90027,34.097895639099995,-118.28800222059999,"(34.0978956391, -118.2880022206)"
37911,FA0040048,VONS MARKET #3086,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2122 S HACIENDA BLVD,HACIENDA HEIGHTS,91745,33.9952362278,-117.96810347690001,"(33.9952362278, -117.9681034769)"
37912,FA0039235,VALLARTA SUPERMARKET #9,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",10859 OXNARD ST,NORTH HOLLYWOOD,91606,34.1795622199,-118.3677424048,"(34.1795622199, -118.3677424048)"
37919,FA0270808,VISTA MINI MART,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1055 N VISTA ST,WEST HOLLYWOOD,90046-6617,34.090415403,-118.3526493887,"(34.090415403, -118.3526493887)"
37924,FA0040163,VONS MARKET #2232,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4705 TORRANCE BLVD,TORRANCE,90503,33.8383351851,-118.36322054969999,"(33.8383351851, -118.3632205497)"
37926,FA0053911,VONS MARKET #2002,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1311 WILSHIRE BLVD,SANTA MONICA,90403,34.026398881599995,-118.4896034806,"(34.0263988816, -118.4896034806)"
37931,FA0073263,VALLEYDALE MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",5210 N CLYDEBANK AVE,AZUSA,91702,34.107608906100005,-117.9202062133,"(34.1076089061, -117.9202062133)"
37932,FA0053967,VONS #3208,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",745 W NAOMI AVE,ARCADIA,91007,34.1250132415,-118.05814650200001,"(34.1250132415, -118.058146502)"
37933,FA0053955,VONS FUEL STATION # 1625,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1320 W REDONDO BEACH BLVD,GARDENA,90247,33.8917381145,-118.2987844975,"(33.8917381145, -118.2987844975)"
37934,FA0073294,VENDOME WINE AND SPIRITS,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",11555 VENTURA BLVD,STUDIO CITY,91604,34.1400592219,-118.38355796639999,"(34.1400592219, -118.3835579664)"
37936,FA0138045,VUA KHO BO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1635 S SAN GABRIEL BLVD,SAN GABRIEL,91776,34.0788975634,-118.09202809700001,"(34.0788975634, -118.092028097)"
37938,FA0158503,VIVA BARGAIN,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4365 S VERMONT AVE,LOS ANGELES,90037,34.0045407784,-118.2917389485,"(34.0045407784, -118.2917389485)"
37942,FA0261895,WAH FUNG 2016 INC.,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1629 S DEL MAR AVE,SAN GABRIEL,91776,34.0789586961,-118.0996061757,"(34.0789586961, -118.0996061757)"
37943,FA0054628,WAL-MART # 5874,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",22015 HAWTHORNE BLVD,TORRANCE,90503,33.827837622,-118.35302826379998,"(33.827837622, -118.3530282638)"
37944,FA0271038,VILLA'S  MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1912 ARROW HWY,LA VERNE,91750,34.0986611118,-117.7748773005,"(34.0986611118, -117.7748773005)"
37945,FA0269711,VONS #3280,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",240 SUMNER AVE,AVALON,90704,33.3424535407,-118.32726202459999,"(33.3424535407, -118.3272620246)"
37948,FA0054452,VONS MARKET #2162,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1440 W 25TH ST,SAN PEDRO,90731,33.722071901999996,-118.31118850950001,"(33.722071902, -118.3111885095)"
37954,FA0154557,WAL-MART MARKET # 5604,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",14441 INGLEWOOD AVE,HAWTHORNE,90250-6715,33.9002273139,-118.36206765989999,"(33.9002273139, -118.3620676599)"
37955,FA0053181,VALLEY SQUARE PHARMACY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1227 E VALLEY BLVD,ALHAMBRA,91801,34.0793333095,-118.1109689999,"(34.0793333095, -118.1109689999)"
37957,FA0053957,VONS MARKET #2283,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1221 S GAFFEY ST,SAN PEDRO,90731,33.7329364617,-118.29249736889999,"(33.7329364617, -118.2924973689)"
37960,FA0053705,VALLEY CHEVRON,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",13129 E VALLEY BLVD,LA PUENTE,91746,34.0514124411,-117.99902882159999,"(34.0514124411, -117.9990288216)"
37963,FA0053488,VICTORY SHELL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",400 N VICTORY BLVD,BURBANK,91502,34.1778497469,-118.31815866040002,"(34.1778497469, -118.3181586604)"
37966,FA0040070,VONS MARKET #1625,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1260 W REDONDO BEACH BLVD,GARDENA,90247,33.8916170904,-118.29808984690001,"(33.8916170904, -118.2980898469)"
37968,FA0073252,VALLEY PRODUCE MARKET-BAKERY,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",23975 NEWHALL RANCH RD,VALENCIA,91355,34.4311638121,-118.5568864875,"(34.4311638121, -118.5568864875)"
37970,FA0054438,VONS MARKET #2111,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",24160 LYONS AVE,NEWHALL,91321,34.377435270700005,-118.5573911161,"(34.3774352707, -118.5573911161)"
37971,FA0177437,VICKY'S AND JAY MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5822 GAGE AVE,BELL GARDENS,90201,33.9749323707,-118.16138063780001,"(33.9749323707, -118.1613806378)"
37973,FA0073258,VALLEY UNION MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11407 BURBANK BLVD,NORTH HOLLYWOOD,91601,34.1723218479,-118.3796155833,"(34.1723218479, -118.3796155833)"
37975,FA0053159,VALLARTA SUPERMARKETS #8,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",9136 SEPULVEDA BLVD,NORTH HILLS,91343,34.2368453538,-118.46731747129999,"(34.2368453538, -118.4673174713)"
37976,FA0073615,VONS MARKET #1638,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",4226 WOODRUFF AVE,LAKEWOOD,90713,33.835175227,-118.115432377,"(33.835175227, -118.115432377)"
37977,FA0073366,"VERDI,DAVID","FOOD MKT RETAIL (1-1,999 SF) LOW RISK",13883 FOOTHILL BLVD,SYLMAR,91342,34.3118937648,-118.43569390530001,"(34.3118937648, -118.4356939053)"
37978,FA0040046,VONS MARKET #2598,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3233 FOOTHILL BLVD,LA CRESCENTA,91214,34.2306729615,-118.24938489659999,"(34.2306729615, -118.2493848966)"
37981,FA0040035,VN LIQUOR & MINI MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",15920 S VERMONT AVE,GARDENA,90247,33.886547775,-118.2913049854,"(33.886547775, -118.2913049854)"
37982,FA0165681,VEER LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3271 W PICO BLVD,LOS ANGELES,90019,34.047314756300004,-118.3149361752,"(34.0473147563, -118.3149361752)"
37991,FA0054196,VILLAGE CENTER MARKET,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",9508 E PALMDALE BLVD,LITTLEROCK,93543,34.5793003139,-117.9601040887,"(34.5793003139, -117.9601040887)"
37993,FA0053660,VILLAGE MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",370 W 2ND ST,CLAREMONT,91711,34.0955005983,-117.71884790799999,"(34.0955005983, -117.718847908)"
37994,FA0266862,VERMONT FOOD MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8451 S VERMONT AVE,LOS ANGELES,90044,33.9616253294,-118.2919166019,"(33.9616253294, -118.2919166019)"
37997,FA0268639,VITAMIN WORLD USA CORPORATION #4978,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",20700 S AVALON BLVD SPC B18,CARSON,90746,33.8436183314,-118.26314535709999,"(33.8436183314, -118.2631453571)"
37998,FA0177741,VENICE LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2171 VENICE BLVD,LOS ANGELES,90006,34.0437177525,-118.3049984176,"(34.0437177525, -118.3049984176)"
38001,FA0053958,VONS MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3461 W 3RD ST,LOS ANGELES,90005,34.0692053522,-118.29111540049999,"(34.0692053522, -118.2911154005)"
38005,FA0073238,VALLEJO AM-PM MARKET,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",12606 E ROSECRANS AVE,SANTA FE SPRINGS,90670,33.9022206417,-118.0628572352,"(33.9022206417, -118.0628572352)"
38006,FA0265269,VIOLET'S SNACK & CAFE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14545 FRIAR ST UNIT 202B,VAN NUYS,91411,34.185700486,-118.45038149999999,"(34.185700486, -118.4503815)"
38009,FA0054635,WAL-MART #2526,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",19821 RINALDI ST,PORTER RANCH,91326,34.2754843221,-118.5662572219,"(34.2754843221, -118.5662572219)"
38012,FA0054599,WAL-MART STORE,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",27931 KELLY JOHNSON PKWY,VALENCIA,91355,34.4441422915,-118.5770720382,"(34.4441422915, -118.5770720382)"
38013,FA0073421,VICTORY PRODUCE,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",19801 VANOWEN ST,WINNETKA,91306,34.1939604712,-118.5643453735,"(34.1939604712, -118.5643453735)"
38020,FA0073418,VICTORY SHELL,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23650 VICTORY BLVD,WOODLAND HILLS,91367,34.1865994846,-118.642270882,"(34.1865994846, -118.642270882)"
38021,FA0053804,VITAMIN BARN,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",23823 W MALIBU RD,MALIBU,90265,34.0335931323,-118.6944486181,"(34.0335931323, -118.6944486181)"
38022,FA0053191,VALLI HO LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",16925 SHERMAN WAY,VAN NUYS,91406,34.201367344299996,-118.5020007408,"(34.2013673443, -118.5020007408)"
38023,FA0073434,VIKTOR BENES BAKERY #16,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",8330 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,34.090304119,-118.3713042327,"(34.090304119, -118.3713042327)"
38025,FA0054028,VICKY'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1725 E 7TH ST,LOS ANGELES,90021,34.0349237151,-118.2356382011,"(34.0349237151, -118.2356382011)"
38026,FA0239940,VALLEY MARKET & LIQUOR,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",20311 VALLEY BLVD # D,WALNUT,91789,34.0089855354,-117.8603539316,"(34.0089855354, -117.8603539316)"
38032,FA0053932,VONS MARKET #3263,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1342 N ALVARADO ST,LOS ANGELES,90026,34.080140987600004,-118.26167447540001,"(34.0801409876, -118.2616744754)"
38033,FA0073672,VOSKEVAZ PRODUCE,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",1317 E COLORADO ST,GLENDALE,91205,34.1428468552,-118.2364901761,"(34.1428468552, -118.2364901761)"
38035,FA0073620,VONS MARKET #2001,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",5671 KANAN RD,AGOURA HILLS,91301,34.153398856100004,-118.7575430179,"(34.1533988561, -118.7575430179)"
38049,FA0068466,VON'S # 2228,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1213 S FAIR OAKS AVE,SOUTH PASADENA,91030,34.111572565900005,-118.15116995870001,"(34.1115725659, -118.1511699587)"
38050,FA0054629,WAL-MART,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",40130 W 10TH ST W,PALMDALE,93551,34.611594919,-118.1475627264,"(34.611594919, -118.1475627264)"
38051,FA0040309,WAL-MART STORE #5954,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2753 E EASTLAND CENTER DR #5555,WEST COVINA,91791,34.0728777622,-117.88644906569999,"(34.0728777622, -117.8864490657)"
38053,FA0054483,VONS MARKET #1671,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",20440 DEVONSHIRE ST,CHATSWORTH,91311,34.2570855489,-118.57936326,"(34.2570855489, -118.57936326)"
38055,FA0166635,VANESSA'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4728 GAGE AVE,BELL,90201-1313,33.9773134244,-118.18165603790001,"(33.9773134244, -118.1816560379)"
38056,FA0073512,VILLAGE LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8642 LINDLEY AVE,NORTHRIDGE,91325,34.227687587199995,-118.52715767,"(34.2276875872, -118.52715767)"
38057,FA0054206,WAL-MART #2401,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1600 S MOUNTAIN AVE,DUARTE,91010,34.1341498631,-117.984758934,"(34.1341498631, -117.984758934)"
38061,FA0040051,VONS MARKET #2027,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",15740 E LA FORGE ST,WHITTIER,90603,33.9412945318,-117.99404495430001,"(33.9412945318, -117.9940449543)"
38063,FA0073650,VONS MARKET 3017,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",3027 RANCHO VISTA BLVD,PALMDALE,93551,34.6029261793,-118.18427979100001,"(34.6029261793, -118.184279791)"
38066,FA0054441,VONS MARKET #2254,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",311 W LOS FELIZ RD,GLENDALE,91204,34.1288001935,-118.2579879793,"(34.1288001935, -118.2579879793)"
38067,FA0053487,VICTORY CHEVRON,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",16505 VICTORY BLVD,VAN NUYS,91406,34.1868447473,-118.49264283,"(34.1868447473, -118.49264283)"
38068,FA0073276,VALUE PLUS TOBACCO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",13406 S AVALON BLVD,LOS ANGELES,90061,33.9100933406,-118.2649675634,"(33.9100933406, -118.2649675634)"
38072,FA0040151,VONS MARKET #2832,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1600 FOOTHILL BLVD,LA VERNE,91750,34.1150144201,-117.7736847731,"(34.1150144201, -117.7736847731)"
38074,FA0053492,VIDA SALUDABLE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",530 SAINT PAUL ST,POMONA,91767,34.0635784925,-117.72058842690001,"(34.0635784925, -117.7205884269)"
38075,FA0137939,WAL-MART #2226,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",19340 HAWTHRONE BLVD,TORRANCE,90503-1506,33.855491326,-118.35357248790001,"(33.855491326, -118.3535724879)"
38077,FA0263497,VITAMIN WORLD,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6000 SEPULVEDA BLVD # 3450,CULVER CITY,90230,33.9853572241,-118.3956601174,"(33.9853572241, -118.3956601174)"
38079,FA0053926,VONS MARKET#2288,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2039 W VERDUGO BLVD,MONTROSE,91020,34.2057411093,-118.2211843321,"(34.2057411093, -118.2211843321)"
38086,FA0040319,WAL-MART #5072,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",19503 NORMANDIE AVE,TORRANCE,90502,33.854136439499996,-118.2992893309,"(33.8541364395, -118.2992893309)"
38091,FA0054030,VICTOR BENES BAKERY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10250 SANTA MONICA BLVD,LOS ANGELES,90067,34.0594851836,-118.42044927370002,"(34.0594851836, -118.4204492737)"
38096,FA0170884,"VAN SOUPS, LLC.","FOOD MKT RETAIL (1-1,999 SF) LOW RISK",13050 SAN VICENTE BLVD,LOS ANGELES,90049,34.0482975201,-118.49125489299999,"(34.0482975201, -118.491254893)"
38097,FA0039594,VERNON MAIN PHARMACY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4401 S MAIN ST,LOS ANGELES,90037,34.0036261709,-118.2742572846,"(34.0036261709, -118.2742572846)"
38099,FA0039715,VIDA SALUDABLE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1114 SAN FERNANDO RD,SAN FERNANDO,91340,34.2830918011,-118.44206285,"(34.2830918011, -118.44206285)"
38101,FA0258896,VITAMIN WORLD,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1233 W AVE P,PALMDALE,93551,34.6018774899,-118.1528139222,"(34.6018774899, -118.1528139222)"
38105,FA0138915,VALUE EXPRESS MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4153 S FIGUEROA ST,LOS ANGELES,90037,34.0080662377,-118.282955317,"(34.0080662377, -118.282955317)"
38108,FA0053907,VOLUME DRUG DISCOUNT RX&VIT,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12925 MAGNOLIA BLVD,SHERMAN OAKS,91423,34.1650231507,-118.41473182969999,"(34.1650231507, -118.4147318297)"
38109,FA0054631,WAL-MART,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",11729 IMPERIAL HWY,NORWALK,90650,33.917245800799996,-118.0833081732,"(33.9172458008, -118.0833081732)"
38110,FA0249001,VISTA LIQUOR STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",625 S GAFFEY ST,SAN PEDRO,90731-3026,33.738246000000004,-118.2923870691,"(33.738246, -118.2923870691)"
38111,FA0040163,VONS MARKET #2232,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4705 TORRANCE BLVD,TORRANCE,90503,33.8383351851,-118.36322054969999,"(33.8383351851, -118.3632205497)"
38112,FA0054036,VICTORIA MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",11149 S VERMONT AVE,LOS ANGELES,90044,33.9335467142,-118.2921594758,"(33.9335467142, -118.2921594758)"
38113,FA0073617,VONS #2275,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",410 MANHATTAN BEACH BLVD,MANHATTAN BEACH,90266,33.885485105,-118.40808382559999,"(33.885485105, -118.4080838256)"
38115,FA0054450,VONS #4021,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",6571 W 80TH ST,LOS ANGELES,90045,33.9692058243,-118.4055893741,"(33.9692058243, -118.4055893741)"
38120,FA0054049,VONS MARKET #3517,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",24325 CRENSHAW BLVD,TORRANCE,90503,33.8051469182,-118.330210507,"(33.8051469182, -118.330210507)"
38126,FA0073307,VARIETY STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2633 W 8TH ST,LOS ANGELES,90057,34.0577443003,-118.2839036986,"(34.0577443003, -118.2839036986)"
38127,FA0073625,VONS MARKET #2502,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",500 E MANCHESTER BLVD,INGLEWOOD,90301,33.9602830288,-118.3491647705,"(33.9602830288, -118.3491647705)"
38131,FA0137939,WAL-MART #2226,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",19340 HAWTHRONE BLVD,TORRANCE,90503-1506,33.855491326,-118.35357248790001,"(33.855491326, -118.3535724879)"
38135,FA0040309,WAL-MART STORE #5954,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2753 E EASTLAND CENTER DR #5555,WEST COVINA,91791,34.0728777622,-117.88644906569999,"(34.0728777622, -117.8864490657)"
38137,FA0073741,WAL-MART #2110,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",14501 LAKEWOOD BLVD,PARAMOUNT,90723,33.9019870212,-118.14451904120001,"(33.9019870212, -118.1445190412)"
38139,FA0163298,VICKY'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5504 W ADAMS BLVD,LOS ANGELES,90016,34.0323592814,-118.36286284559999,"(34.0323592814, -118.3628628456)"
38141,FA0179340,VILLAGE LIQUOR,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",332 E AVE I,LANCASTER,93535,34.7040235965,-118.12470863530001,"(34.7040235965, -118.1247086353)"
38143,FA0073252,VALLEY PRODUCE MARKET-BAKERY,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23975 NEWHALL RANCH RD,VALENCIA,91355,34.4311638121,-118.5568864875,"(34.4311638121, -118.5568864875)"
38144,FA0053911,VONS MARKET #2002,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1311 WILSHIRE BLVD,SANTA MONICA,90403,34.026398881599995,-118.4896034806,"(34.0263988816, -118.4896034806)"
38145,FA0053341,VENICE MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8681 VENICE BLVD,LOS ANGELES,90034,34.0331753613,-118.3820735665,"(34.0331753613, -118.3820735665)"
38149,FA0165501,VIDA Y SALUD CLUB - HERBALIFE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14131 RAMONA BLVD # F,BALDWIN PARK,91706,34.0862497702,-117.96579964120001,"(34.0862497702, -117.9657996412)"
38150,FA0039436,VAN NUYS GERMAN DELI,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",16155 ROSCOE BLVD,NORTH HILLS,91343,34.2214873511,-118.4846585008,"(34.2214873511, -118.4846585008)"
38151,FA0259960,VIP LIQUOR & MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",604 W TORRANCE BLVD,REDONDO BEACH,90277,33.8385663209,-118.3903015399,"(33.8385663209, -118.3903015399)"
38154,FA0040044,VONS MARKET #2266,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",17380 W SUNSET BLVD,PACIFIC PALISADES,90272,34.039235373800004,-118.55462189209999,"(34.0392353738, -118.5546218921)"
38155,FA0053913,VONS MARKET #2077,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",3118 S SEPULVEDA BLVD,LOS ANGELES,90034,34.0261324992,-118.42742751120001,"(34.0261324992, -118.4274275112)"
38158,FA0053923,VONS STORE MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",710 BROADWAY,SANTA MONICA,90401,34.017396859,-118.490514299,"(34.017396859, -118.490514299)"
38159,FA0039242,VALLEY BEVERAGE CO,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",14901 VENTURA BLVD,SHERMAN OAKS,91403,34.1525676488,-118.45764214200001,"(34.1525676488, -118.457642142)"
38160,FA0178329,VENA MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",13941 VAN NUYS BLVD,ARLETA,91331,34.2557209375,-118.4367261932,"(34.2557209375, -118.4367261932)"
38162,FA0040183,W.W. SERVICE INC.,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",12800 E ROSECRANS AVE,NORWALK,90650,33.9019978584,-118.0595727663,"(33.9019978584, -118.0595727663)"
38165,FA0247724,VARGAS GROCERIES,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6048 FLORENCE AVE,BELL GARDENS,90201-6761,33.966873635700004,-118.1561325897,"(33.9668736357, -118.1561325897)"
38170,FA0040070,VONS MARKET #1625,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1260 W REDONDO BEACH BLVD,GARDENA,90247,33.8916170904,-118.29808984690001,"(33.8916170904, -118.2980898469)"
38172,FA0040213,WALGREENS # 06496,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2321 HAWTHORNE BLVD,REDONDO BEACH,90278,33.8734252218,-118.3529991166,"(33.8734252218, -118.3529991166)"
38173,FA0053477,VIC'S LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3714 PECK RD,EL MONTE,91731,34.0733110956,-118.02312231709999,"(34.0733110956, -118.0231223171)"
38174,FA0053367,VERMONT FUEL,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2202 S VERMONT AVE,LOS ANGELES,90007,34.0357637435,-118.29136636950001,"(34.0357637435, -118.2913663695)"
38180,FA0053771,VIRGILS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",520 N GLENDALE AVE,GLENDALE,91206,34.153747977100004,-118.2429831574,"(34.1537479771, -118.2429831574)"
38181,FA0260112,VARIEDADES CAMELLO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4720 S VERMONT ST,LOS ANGELES,90037,33.999858,-118.2915068759,"(33.999858, -118.2915068759)"
38182,FA0039751,VILLA GUERRERO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",401 W ROSECRANS AVE,COMPTON,90222,33.9035447138,-118.2302008645,"(33.9035447138, -118.2302008645)"
38183,FA0053917,VONS MARKET #2155,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",550 E BASELINE RD,CLAREMONT,91711,34.121493734699996,-117.7060151038,"(34.1214937347, -117.7060151038)"
38185,FA0028065,VONS #2200,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",130 W FOOTHILL BLVD,MONROVIA,91016,34.151190048800004,-117.99966228219999,"(34.1511900488, -117.9996622822)"
38189,FA0225502,VIVIAN'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1447 W 3RD ST,LOS ANGELES,90017,33.7415328426,-118.3075797101,"(33.7415328426, -118.3075797101)"
38191,FA0053932,VONS MARKET #3263,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1342 N ALVARADO ST,LOS ANGELES,90026,34.080140987600004,-118.26167447540001,"(34.0801409876, -118.2616744754)"
38193,FA0053954,VONS FUEL#2832,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1604 FOOTHILL BLVD,LA VERNE,91750,34.1159483196,-117.77334265969999,"(34.1159483196, -117.7733426597)"
38195,FA0259053,VITAMIN WORLD USA CORPORATION #4902,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",44950 VALLEY CENTRAL WAY # 113,LANCASTER,93536,34.698756032199995,-118.1740723143,"(34.6987560322, -118.1740723143)"
